1433772000,17560.947332892632
1433775600,15001.60015671719
1433779200,14667.089746439227
1433782800,12427.644359980153
1433786400,14236.14776151173
1433790000,15264.140060660942
1433793600,13383.615033436025
1433797200,13939.553969643146
1433800800,13326.282035565704
1433804400,11681.136903648046
1433808000,12304.12841138256
1433811600,12182.04825933418
1433815200,12533.193382493351
1433818800,12145.809820917091
1433822400,11560.4551239201
1433826000,12709.214394876088
1433829600,15221.787801413062
1433833200,13182.850890391215
1433836800,14413.748587663918
1433840400,13097.544288938174
1433844000,16012.246137547663
1433847600,13545.266904406311
1433851200,16428.29460704232
1433854800,14885.283922317405
1433858400,15884.446434298758
1433862000,14257.173802292478
1433865600,17663.514032866948
1433869200,13651.229238079513
1433872800,14448.826143077318
1433876400,15521.7158656964
1433880000,13454.65011202581
1433883600,13190.259602837206
1433887200,13488.596720121232
1433890800,12308.167811440266
1433894400,11912.50254383354
1433898000,11999.266070858012
1433901600,12646.597837647289
1433905200,11561.473910598786
1433908800,11923.187610084344
1433912400,12550.612953913169
1433916000,14178.164365154997
1433919600,17212.41364346492
1433923200,12858.062689603106
1433926800,14276.66045721064
1433930400,14630.139377319758
1433934000,14459.664891817145
1433937600,15834.95569914558
1433941200,14554.141544715343
1433944800,14399.36125333286
1433948400,16089.272946995652
1433952000,15806.728840414096
1433955600,13368.300854361332
1433959200,14839.313937051675
1433962800,14940.711485068827
1433966400,13165.468017434698
1433970000,13883.0058130839
1433973600,13582.438423065329
1433977200,12193.969668824604
1433980800,11924.53686301281
1433984400,12056.822438004838
1433988000,12199.472159962095
1433991600,12048.617063966107
1433995200,11708.974504457175
1433998800,12508.51926095072
1434002400,14068.524220215404
1434006000,16220.1842356807
1434009600,15204.929448846522
1434013200,13207.408431961063
1434016800,14120.5353364326
1434020400,14043.521799444728
1434024000,14783.673308882217
1434027600,13761.350469963716
1434031200,15802.706939844691
1434034800,17915.544458730103
1434038400,16704.227264175934
1434042000,14712.929078587616
1434045600,13754.48387160338
1434049200,16033.544880467553
1434052800,15291.941922480317
1434056400,13319.42030325426
1434060000,14869.397485899855
1434063600,12553.105394453369
1434067200,12226.338929807998
1434070800,12255.273635192909
1434074400,12183.069750480212
1434078000,12112.217007735426
1434081600,11384.062711917548
1434085200,13453.465403474074
1434088800,14391.888044460935
1434092400,15545.563357202385
1434096000,14427.318744027041
1434099600,15461.258235338726
1434103200,14336.22072404285
1434106800,15979.474374994643
1434110400,13644.293979504913
1434114000,15330.436697910593
1434117600,13581.898762453717
1434121200,14706.765160207793
1434124800,14435.770926050205
1434128400,14481.905765335747
1434132000,15259.450855703672
1434135600,13692.51284856385
1434139200,13414.520406786145
1434142800,14886.266759940081
1434146400,15787.995167349814
1434150000,12249.528356947078
1434153600,12921.487033133282
1434157200,10949.001011993329
1434160800,12832.819396437739
1434164400,11087.564326191194
1434168000,11656.163926376803
1434171600,12013.103692413166
1434175200,12408.57345430817
1434178800,12063.233935098335
1434182400,15233.125781680848
1434186000,13601.243996189576
1434189600,12643.349863448238
1434193200,15105.890048017185
1434196800,14377.404752541868
1434200400,14228.647139826933
1434204000,13470.660137899777
1434207600,13744.523988557059
1434211200,13161.5500636719
1434214800,13366.424237576957
1434218400,13657.502852283642
1434222000,12914.910708795509
1434225600,12781.379292177477
1434229200,12828.357897044712
1434232800,13796.380768249277
1434236400,11946.536429247455
1434240000,11690.363609657521
1434243600,11416.26582685201
1434247200,11980.770686631104
1434250800,12245.386256020522
1434254400,12015.657829047355
1434258000,11954.879729693295
1434261600,12131.767741226015
1434265200,12619.312187442549
1434268800,12788.849926837927
1434272400,13290.942214531726
1434276000,14056.365852282735
1434279600,14838.932395782129
1434283200,13842.678988290318
1434286800,13990.373839946733
1434290400,15094.728032428446
1434294000,14081.814370855773
1434297600,13210.843968076995
1434301200,13036.725176153592
1434304800,12052.79058262904
1434308400,12748.596323706668
1434312000,12605.670889287194
1434315600,12573.665172845873
1434319200,12922.160215328233
1434322800,11957.787713464715
1434326400,12275.33509117284
1434330000,12152.724222102695
1434333600,12375.482100221645
1434337200,12160.241713355112
1434340800,11959.699364397195
1434344400,13266.924820709957
1434348000,14866.002048222934
1434351600,14015.187236212627
1434355200,13901.241954979418
1434358800,13723.474660280746
1434362400,12865.839780812388
1434366000,13861.621122264272
1434369600,14274.943483298117
1434373200,14972.551877266027
1434376800,16029.505286289057
1434380400,15605.23828931895
1434384000,16300.52279055439
1434387600,12422.158800697405
1434391200,14721.018926963601
1434394800,13183.081541714484
1434398400,13167.084221555342
1434402000,14287.061608404132
1434405600,14268.707373630345
1434409200,11586.932299310214
1434412800,12378.271004243117
1434416400,11247.67339889261
1434420000,11901.930254712715
1434423600,11346.585760684578
1434427200,12404.673395847558
1434430800,13961.83574965746
1434434400,15288.41537205801
1434438000,14027.844210981928
1434441600,14178.04836597302
1434445200,14206.606113390206
1434448800,13096.664357204561
1434452400,14565.162347488491
1434456000,15164.16342148585
1434459600,20602.470583518167
1434463200,13975.376497718113
