1436954400,21352538811.154484
1436958000,21358325703.585632
1436961600,21378634816.236958
1436965200,21382110786.376167
1436968800,21322912158.702454
1436972400,21330705950.948196
1436976000,21343195340.8
1436979600,21359361998.805466
1436983200,21368034855.82222
1437123600,23229717804.880577
1437127200,23186614222.502075
1437130800,23283653309.53026
1437134400,23378272703.377445
1437138000,23379362130.980198
1437141600,23399687925.31772
1437386400,23369598527.927685
1437390000,23371083751.079983
1437393600,23356344598.75844
1437397200,23386322299.42945
1437400800,23373180524.76384
1437404400,23370154097.777775
1437462000,23409613288.935898
1437465600,23392273108.18205
1437469200,23415389851.04833
1437472800,23427970864.198273
1437476400,23430413796.299423
1437480000,23435082281.643173
1437483600,23436204511.93009
1437487200,23435748754.80463
1437490800,23437786555.733337
1437548400,23421556519.630646
1437552000,23416759749.81842
1437555600,23418484653.934654
1437559200,23420545311.892365
1437562800,23422802387.80796
1437566400,23423734109.733513
1437570000,23424098076.585983
1437573600,23425313916.912285
1437577200,23425814186.088135
1437638400,23430432424.439796
1437642000,23431297260.63181
1437645600,23437918874.32959
1437649200,23441364833.63392
1437652800,23443759110.20999
1437656400,23519768454.71068
1437660000,23563467235.649662
1437663600,23564660605.936386
1437724800,23566950440.16902
1437728400,23576050650.897507
1437732000,23579212237.582436
1437735600,23571620346.20141
1437739200,23573849462.099716
1437742800,23579522585.476627
1437746400,23589749390.358402
1437980400,23591602087.076504
1437984000,23592072935.354412
1437987600,23597469516.470383
1437991200,23607690020.759674
1437994800,23610638719.584118
